model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,craig,0.585,0.559,0.643,0.683,0.14,0.17,0.135,0.097,6.55,0.038,0.598,0.45,0.544,0.483,0.622,4e-06,60,1,428.7279267311096,0,7.72599090248913e-07,0.0012767314910888672
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.64,0.034,0.2,0.104,0.103,0.104,0.095,2e-06,60,1,428.7279267311096,0,7.72599090248913e-07,0.0012445449829101562
rf,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,14.32,0.255,0.18,0.122,0.147,0.123,0.113,1.9e-05,60,1,428.7279267311096,0,7.72599090248913e-07,0.0012445449829101562
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.971,0.005,0.253,0.187,0.236,0.193,0.167,7e-06,60,1,428.7279267311096,0,7.72599090248913e-07,0.0012445449829101562
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.489,0.005,0.246,0.197,0.259,0.207,0.171,1e-06,60,1,428.7279267311096,0,7.72599090248913e-07,0.0012445449829101562
mlp,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,7.688,0.148,0.262,0.218,0.293,0.233,0.188,5e-06,60,1,428.7279267311096,0,7.72599090248913e-07,0.0012445449829101562
xgb,random,0.875,0.875,0.875,0.875,0.026,0.027,0.027,0.026,6.801,0.043,0.803,0.72,0.829,0.809,0.881,8e-06,60,2,,,,
rf,random,0.842,0.839,0.839,0.842,0.049,0.05,0.05,0.049,15.766,0.258,0.786,0.666,0.777,0.743,0.848,2.2e-05,60,2,,,,
svc,random,0.808,0.804,0.804,0.808,0.042,0.045,0.045,0.042,5.377,0.006,0.762,0.662,0.781,0.749,0.808,9e-06,60,2,,,,
logreg,random,0.8,0.797,0.797,0.8,0.041,0.042,0.042,0.041,5.338,0.005,0.794,0.725,0.836,0.818,0.862,1e-06,60,2,,,,
mlp,random,0.775,0.771,0.771,0.775,0.068,0.071,0.071,0.068,6.705,0.116,0.744,0.645,0.767,0.733,0.823,3.9e-05,60,2,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.02,0.02,0.02,0.02,7.001,0.037,0.837,0.8,0.889,0.883,0.91,1.7e-05,60,2,1255.911251783371,0,7.594932658592623e-07,0.0013880729675292969
rf,k-means,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,15.861,0.111,0.838,0.76,0.857,0.842,0.887,9e-06,60,2,1255.911251783371,0,7.594932658592623e-07,0.0013880729675292969
svc,k-means,0.825,0.824,0.824,0.825,0.031,0.031,0.031,0.031,6.747,0.007,0.804,0.697,0.805,0.778,0.881,6e-06,60,2,1255.911251783371,0,7.594932658592623e-07,0.0013880729675292969
logreg,k-means,0.875,0.874,0.874,0.875,0.037,0.038,0.038,0.037,6.465,0.013,0.807,0.73,0.837,0.819,0.878,0.0,60,2,1255.911251783371,0,7.594932658592623e-07,0.0013880729675292969
mlp,k-means,0.75,0.748,0.748,0.75,0.07,0.071,0.071,0.07,7.853,0.156,0.771,0.646,0.758,0.721,0.852,2.3e-05,60,2,1255.911251783371,0,7.594932658592623e-07,0.0013880729675292969
xgb,ag,0.958,0.958,0.958,0.958,0.026,0.027,0.027,0.026,4.227,0.011,0.831,0.799,0.889,0.884,0.848,7e-06,60,2,1255.911251783371,0,7.594932658592623e-07,0.0013942718505859375
rf,ag,0.942,0.941,0.941,0.942,0.02,0.021,0.021,0.02,13.087,0.249,0.784,0.724,0.838,0.822,0.862,1.8e-05,60,2,1255.911251783371,0,7.594932658592623e-07,0.0013942718505859375
svc,ag,0.867,0.866,0.866,0.867,0.067,0.067,0.067,0.067,6.532,0.007,0.777,0.65,0.761,0.723,0.862,7e-06,60,2,1255.911251783371,0,7.594932658592623e-07,0.0013942718505859375
logreg,ag,0.825,0.824,0.824,0.825,0.085,0.086,0.086,0.085,7.19,0.023,0.762,0.648,0.763,0.727,0.861,1e-06,60,2,1255.911251783371,0,7.594932658592623e-07,0.0013942718505859375
mlp,ag,0.717,0.714,0.714,0.717,0.049,0.051,0.051,0.049,7.617,0.115,0.745,0.612,0.725,0.681,0.844,2.2e-05,60,2,1255.911251783371,0,7.594932658592623e-07,0.0013942718505859375
xgb,k_center,0.642,0.635,0.635,0.642,0.086,0.087,0.087,0.086,7.631,0.058,0.664,0.536,0.651,0.595,0.761,2e-06,60,2,1255.911251783371,0,7.594932658592623e-07,0.0012431144714355469
rf,k_center,0.558,0.552,0.552,0.558,0.125,0.129,0.129,0.125,13.414,0.107,0.741,0.616,0.732,0.689,0.831,1.2e-05,60,2,1255.911251783371,0,7.594932658592623e-07,0.0012431144714355469
svc,k_center,0.617,0.614,0.614,0.617,0.049,0.05,0.05,0.049,5.424,0.007,0.572,0.316,0.327,0.316,0.371,1.3e-05,60,2,1255.911251783371,0,7.594932658592623e-07,0.0012431144714355469
logreg,k_center,0.608,0.596,0.596,0.608,0.131,0.139,0.139,0.131,7.438,0.005,0.561,0.305,0.313,0.305,0.663,1e-06,60,2,1255.911251783371,0,7.594932658592623e-07,0.0012431144714355469
mlp,k_center,0.575,0.554,0.554,0.575,0.061,0.075,0.075,0.061,8.497,0.638,0.582,0.379,0.43,0.388,0.644,7.5e-05,60,2,1255.911251783371,0,7.594932658592623e-07,0.0012431144714355469
xgb,craig,0.682,0.672,0.673,0.683,0.109,0.113,0.114,0.111,4.321,0.014,0.603,0.559,0.722,0.686,0.613,1.1e-05,60,2,1255.911251783371,0,7.594932658592623e-07,0.0012774467468261719
rf,craig,0.567,0.546,0.547,0.567,0.082,0.071,0.072,0.082,14.161,0.206,0.554,0.481,0.622,0.561,0.555,1.5e-05,60,2,1255.911251783371,0,7.594932658592623e-07,0.0012774467468261719
svc,craig,0.681,0.67,0.672,0.683,0.063,0.069,0.068,0.062,6.259,0.003,0.442,0.434,0.626,0.57,0.46,8e-06,60,2,1255.911251783371,0,7.594932658592623e-07,0.0012774467468261719
logreg,craig,0.64,0.601,0.6,0.633,0.063,0.085,0.085,0.067,5.198,0.006,0.507,0.501,0.765,0.795,0.688,1e-06,60,2,1255.911251783371,0,7.594932658592623e-07,0.0012774467468261719
mlp,craig,0.59,0.579,0.578,0.583,0.118,0.121,0.121,0.118,6.68,0.021,0.534,0.527,0.733,0.715,0.571,2.9e-05,60,2,1255.911251783371,0,7.594932658592623e-07,0.0012774467468261719
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.965,0.014,0.189,0.102,0.105,0.102,0.101,2e-06,60,2,1255.911251783371,0,7.594932658592623e-07,0.0015227794647216797
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.25,0.264,0.223,0.131,0.144,0.131,0.111,1.8e-05,60,2,1255.911251783371,0,7.594932658592623e-07,0.0015227794647216797
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.082,0.006,0.315,0.261,0.348,0.282,0.214,7e-06,60,2,1255.911251783371,0,7.594932658592623e-07,0.0015227794647216797
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.493,0.005,0.306,0.257,0.345,0.279,0.27,1e-06,60,2,1255.911251783371,0,7.594932658592623e-07,0.0015227794647216797
mlp,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,8.477,0.122,0.334,0.271,0.357,0.293,0.294,6e-06,60,2,1255.911251783371,0,7.594932658592623e-07,0.0015227794647216797
xgb,random,0.833,0.83,0.83,0.833,0.087,0.089,0.089,0.087,7.776,0.029,0.826,0.755,0.855,0.84,0.876,3e-06,60,3,,,,
rf,random,0.825,0.823,0.823,0.825,0.067,0.069,0.069,0.067,17.179,0.417,0.839,0.752,0.85,0.833,0.898,3.2e-05,60,3,,,,
svc,random,0.808,0.804,0.804,0.808,0.097,0.103,0.103,0.097,5.889,0.007,0.79,0.726,0.838,0.822,0.856,1.1e-05,60,3,,,,
logreg,random,0.808,0.805,0.805,0.808,0.077,0.08,0.08,0.077,6.762,0.006,0.826,0.768,0.866,0.855,0.89,0.0,60,3,,,,
mlp,random,0.733,0.728,0.728,0.733,0.042,0.049,0.049,0.042,7.948,0.167,0.771,0.673,0.79,0.761,0.852,2.3e-05,60,3,,,,
xgb,k-means,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,4.462,0.032,0.832,0.801,0.891,0.886,0.904,3e-06,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0013637542724609375
rf,k-means,0.9,0.899,0.899,0.9,0.033,0.034,0.034,0.033,13.527,0.196,0.843,0.766,0.861,0.847,0.892,1.5e-05,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0013637542724609375
svc,k-means,0.825,0.823,0.823,0.825,0.049,0.05,0.05,0.049,6.482,0.007,0.821,0.748,0.85,0.835,0.889,7e-06,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0013637542724609375
logreg,k-means,0.867,0.866,0.866,0.867,0.049,0.049,0.049,0.049,6.391,0.011,0.797,0.735,0.844,0.83,0.88,1e-06,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0013637542724609375
mlp,k-means,0.733,0.729,0.729,0.733,0.068,0.069,0.069,0.068,7.101,0.184,0.77,0.662,0.778,0.745,0.85,1.5e-05,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0013637542724609375
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.033,0.033,0.033,4.365,0.018,0.829,0.796,0.887,0.882,0.862,1.1e-05,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0013928413391113281
rf,ag,0.95,0.95,0.95,0.95,0.017,0.017,0.017,0.017,16.449,0.488,0.802,0.72,0.829,0.809,0.87,3.2e-05,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0013928413391113281
svc,ag,0.892,0.891,0.891,0.892,0.033,0.033,0.033,0.033,2.934,0.008,0.747,0.593,0.699,0.651,0.865,9e-06,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0013928413391113281
logreg,ag,0.883,0.883,0.883,0.883,0.055,0.055,0.055,0.055,5.538,0.029,0.676,0.516,0.614,0.558,0.757,1e-06,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0013928413391113281
mlp,ag,0.8,0.798,0.798,0.8,0.055,0.055,0.055,0.055,6.83,0.085,0.721,0.575,0.684,0.633,0.833,1.2e-05,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0013928413391113281
xgb,k_center,0.75,0.746,0.746,0.75,0.059,0.062,0.062,0.059,6.977,0.032,0.836,0.81,0.896,0.892,0.828,1e-06,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0012555122375488281
rf,k_center,0.708,0.707,0.707,0.708,0.07,0.07,0.07,0.07,13.598,0.237,0.807,0.712,0.82,0.796,0.865,1.7e-05,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0012555122375488281
svc,k_center,0.608,0.593,0.593,0.608,0.042,0.051,0.051,0.042,4.6,0.009,0.561,0.291,0.289,0.291,0.342,1.3e-05,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0012555122375488281
logreg,k_center,0.6,0.573,0.573,0.6,0.062,0.081,0.081,0.062,7.126,0.007,0.575,0.341,0.368,0.343,0.653,1e-06,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0012555122375488281
mlp,k_center,0.525,0.505,0.505,0.525,0.033,0.043,0.043,0.033,7.043,0.146,0.559,0.322,0.343,0.324,0.666,1.1e-05,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0012555122375488281
xgb,craig,0.591,0.583,0.591,0.6,0.098,0.094,0.095,0.097,5.372,0.016,0.604,0.515,0.65,0.594,0.642,1.8e-05,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0014388561248779297
rf,craig,0.529,0.512,0.51,0.517,0.062,0.063,0.066,0.062,16.213,0.349,0.462,0.26,0.273,0.26,0.505,2.2e-05,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0014388561248779297
svc,craig,0.605,0.553,0.569,0.633,0.057,0.113,0.119,0.067,7.059,0.003,0.505,0.235,0.213,0.236,0.441,7e-06,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0014388561248779297
logreg,craig,0.579,0.551,0.557,0.583,0.037,0.049,0.056,0.053,7.153,0.008,0.545,0.296,0.303,0.296,0.503,1e-06,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0014388561248779297
mlp,craig,0.479,0.471,0.476,0.483,0.124,0.127,0.133,0.133,7.344,1.488,0.451,0.347,0.436,0.372,0.459,9e-06,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0014388561248779297
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.526,0.024,0.148,0.111,0.143,0.114,0.1,3e-06,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0012888908386230469
rf,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,16.315,0.312,0.167,0.126,0.164,0.13,0.101,2.1e-05,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0012888908386230469
svc,lc,0.975,0.975,0.975,0.975,0.033,0.033,0.033,0.033,5.348,0.007,0.265,0.214,0.284,0.227,0.202,6e-06,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0012888908386230469
logreg,lc,0.975,0.975,0.975,0.975,0.033,0.033,0.033,0.033,4.537,0.005,0.306,0.281,0.395,0.319,0.261,1e-06,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0012888908386230469
mlp,lc,0.967,0.967,0.967,0.967,0.049,0.049,0.049,0.049,6.588,0.308,0.349,0.335,0.48,0.401,0.318,0.000119,60,3,1655.9182233810425,0,7.209707361368958e-07,0.0012888908386230469
xgb,random,0.875,0.875,0.875,0.875,0.07,0.07,0.07,0.07,4.738,0.017,0.824,0.753,0.854,0.839,0.88,4e-06,60,4,,,,
rf,random,0.842,0.841,0.841,0.842,0.055,0.056,0.056,0.055,15.091,0.365,0.798,0.705,0.815,0.792,0.869,2.7e-05,60,4,,,,
svc,random,0.808,0.808,0.808,0.808,0.057,0.056,0.056,0.057,4.251,0.008,0.789,0.702,0.815,0.792,0.861,1.3e-05,60,4,,,,
logreg,random,0.8,0.798,0.798,0.8,0.072,0.073,0.073,0.072,5.194,0.005,0.774,0.708,0.825,0.806,0.844,0.0,60,4,,,,
mlp,random,0.708,0.706,0.706,0.708,0.037,0.036,0.036,0.037,6.454,0.151,0.778,0.687,0.803,0.777,0.852,4e-06,60,4,,,,
xgb,k-means,0.95,0.95,0.95,0.95,0.031,0.031,0.031,0.031,7.605,0.04,0.832,0.805,0.893,0.889,0.888,1e-05,60,4,781.7860772609711,0,7.582041683783132e-07,0.0012950897216796875
rf,k-means,0.867,0.865,0.865,0.867,0.061,0.064,0.064,0.061,11.78,0.101,0.771,0.667,0.782,0.751,0.857,1.2e-05,60,4,781.7860772609711,0,7.582041683783132e-07,0.0012950897216796875
svc,k-means,0.808,0.807,0.807,0.808,0.077,0.078,0.078,0.077,6.508,0.008,0.784,0.687,0.8,0.773,0.878,8e-06,60,4,781.7860772609711,0,7.582041683783132e-07,0.0012950897216796875
logreg,k-means,0.867,0.866,0.866,0.867,0.096,0.097,0.097,0.096,4.511,0.011,0.797,0.704,0.815,0.791,0.868,1e-06,60,4,781.7860772609711,0,7.582041683783132e-07,0.0012950897216796875
mlp,k-means,0.725,0.72,0.72,0.725,0.111,0.113,0.113,0.111,7.123,0.143,0.774,0.668,0.783,0.752,0.856,2.9e-05,60,4,781.7860772609711,0,7.582041683783132e-07,0.0012950897216796875
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.033,0.033,0.033,4.953,0.05,0.823,0.772,0.869,0.86,0.861,8e-06,60,4,781.7860772609711,0,7.582041683783132e-07,0.0014281272888183594
rf,ag,0.95,0.95,0.95,0.95,0.031,0.031,0.031,0.031,12.756,0.226,0.804,0.686,0.793,0.763,0.876,1.7e-05,60,4,781.7860772609711,0,7.582041683783132e-07,0.0014281272888183594
svc,ag,0.808,0.808,0.808,0.808,0.062,0.063,0.063,0.062,6.645,0.008,0.757,0.688,0.81,0.788,0.835,1.1e-05,60,4,781.7860772609711,0,7.582041683783132e-07,0.0014281272888183594
logreg,ag,0.833,0.833,0.833,0.833,0.059,0.059,0.059,0.059,7.11,0.007,0.778,0.674,0.788,0.758,0.849,1e-06,60,4,781.7860772609711,0,7.582041683783132e-07,0.0014281272888183594
mlp,ag,0.725,0.724,0.724,0.725,0.042,0.042,0.042,0.042,6.402,0.06,0.706,0.571,0.684,0.633,0.786,4e-06,60,4,781.7860772609711,0,7.582041683783132e-07,0.0014281272888183594
xgb,k_center,0.742,0.737,0.737,0.742,0.081,0.084,0.084,0.081,7.03,0.029,0.813,0.776,0.875,0.868,0.861,2e-06,60,4,781.7860772609711,0,7.582041683783132e-07,0.001436471939086914
rf,k_center,0.717,0.715,0.715,0.717,0.072,0.073,0.073,0.072,13.641,0.101,0.743,0.644,0.766,0.732,0.821,9e-06,60,4,781.7860772609711,0,7.582041683783132e-07,0.001436471939086914
svc,k_center,0.65,0.626,0.626,0.65,0.057,0.061,0.061,0.057,3.154,0.006,0.553,0.261,0.241,0.262,0.592,1.7e-05,60,4,781.7860772609711,0,7.582041683783132e-07,0.001436471939086914
logreg,k_center,0.658,0.653,0.653,0.658,0.089,0.09,0.09,0.089,7.279,0.006,0.571,0.354,0.392,0.358,0.589,0.0,60,4,781.7860772609711,0,7.582041683783132e-07,0.001436471939086914
mlp,k_center,0.55,0.545,0.545,0.55,0.122,0.121,0.121,0.122,7.73,0.144,0.588,0.39,0.447,0.401,0.608,2.9e-05,60,4,781.7860772609711,0,7.582041683783132e-07,0.001436471939086914
xgb,craig,0.67,0.669,0.701,0.717,0.09,0.093,0.087,0.085,4.316,0.015,0.725,0.726,0.857,0.857,0.802,1.5e-05,60,4,781.7860772609711,0,7.582041683783132e-07,0.0013194084167480469
rf,craig,0.575,0.554,0.611,0.65,0.138,0.159,0.14,0.133,12.994,0.128,0.562,0.412,0.496,0.437,0.621,1.1e-05,60,4,781.7860772609711,0,7.582041683783132e-07,0.0013194084167480469
svc,craig,0.67,0.649,0.689,0.717,0.182,0.205,0.171,0.155,5.157,0.003,0.625,0.536,0.671,0.619,0.667,7e-06,60,4,781.7860772609711,0,7.582041683783132e-07,0.0013194084167480469
logreg,craig,0.532,0.463,0.548,0.65,0.07,0.105,0.09,0.062,3.398,0.007,0.49,0.137,0.05,0.156,0.563,1e-06,60,4,781.7860772609711,0,7.582041683783132e-07,0.0013194084167480469
mlp,craig,0.601,0.567,0.613,0.65,0.081,0.113,0.082,0.062,8.786,0.263,0.587,0.426,0.508,0.451,0.644,9.8e-05,60,4,781.7860772609711,0,7.582041683783132e-07,0.0013194084167480469
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.019,0.044,0.153,0.099,0.117,0.1,0.107,2e-06,60,4,781.7860772609711,0,7.582041683783132e-07,0.0012962818145751953
rf,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,16.78,0.462,0.184,0.141,0.183,0.145,0.12,2.8e-05,60,4,781.7860772609711,0,7.582041683783132e-07,0.0012962818145751953
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.264,0.007,0.316,0.271,0.368,0.298,0.213,8e-06,60,4,781.7860772609711,0,7.582041683783132e-07,0.0012962818145751953
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.247,0.005,0.292,0.272,0.385,0.309,0.264,1e-06,60,4,781.7860772609711,0,7.582041683783132e-07,0.0012962818145751953
mlp,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,6.357,0.119,0.321,0.307,0.441,0.362,0.285,1.8e-05,60,4,781.7860772609711,0,7.582041683783132e-07,0.0012962818145751953
xgb,random,0.879,0.878,0.878,0.879,0.036,0.036,0.036,0.036,5.2,0.027,0.841,0.747,0.844,0.826,0.9,1.5e-05,70,0,,,,
rf,random,0.829,0.827,0.827,0.829,0.042,0.042,0.042,0.042,14.059,0.31,0.794,0.689,0.799,0.771,0.876,2.3e-05,70,0,,,,
svc,random,0.829,0.827,0.827,0.829,0.052,0.054,0.054,0.052,5.516,0.007,0.78,0.69,0.805,0.779,0.849,1.2e-05,70,0,,,,
logreg,random,0.829,0.826,0.826,0.829,0.027,0.029,0.029,0.027,7.068,0.009,0.773,0.692,0.809,0.786,0.856,1e-06,70,0,,,,
mlp,random,0.8,0.796,0.796,0.8,0.086,0.089,0.089,0.086,5.773,0.111,0.776,0.687,0.803,0.777,0.848,3.6e-05,70,0,,,,
xgb,k-means,0.957,0.957,0.957,0.957,0.027,0.027,0.027,0.027,5.997,0.037,0.831,0.802,0.892,0.887,0.882,9e-06,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0013642311096191406
rf,k-means,0.9,0.899,0.899,0.9,0.035,0.035,0.035,0.035,13.27,0.166,0.791,0.705,0.817,0.795,0.871,1.2e-05,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0013642311096191406
svc,k-means,0.864,0.863,0.863,0.864,0.047,0.048,0.048,0.047,5.492,0.01,0.79,0.707,0.819,0.797,0.867,8e-06,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0013642311096191406
logreg,k-means,0.85,0.85,0.85,0.85,0.035,0.035,0.035,0.035,4.755,0.008,0.783,0.68,0.793,0.764,0.87,1e-06,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0013642311096191406
mlp,k-means,0.757,0.756,0.756,0.757,0.027,0.027,0.027,0.027,7.561,0.176,0.757,0.648,0.766,0.731,0.831,3.1e-05,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0013642311096191406
xgb,ag,0.957,0.957,0.957,0.957,0.035,0.035,0.035,0.035,4.489,0.022,0.832,0.801,0.891,0.886,0.879,1.6e-05,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0013513565063476562
rf,ag,0.9,0.9,0.9,0.9,0.042,0.042,0.042,0.042,15.212,0.401,0.803,0.734,0.842,0.826,0.867,2.7e-05,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0013513565063476562
svc,ag,0.85,0.85,0.85,0.85,0.061,0.061,0.061,0.061,6.702,0.008,0.782,0.686,0.8,0.773,0.863,9e-06,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0013513565063476562
logreg,ag,0.836,0.835,0.835,0.836,0.07,0.07,0.07,0.07,4.321,0.01,0.737,0.626,0.746,0.707,0.834,0.0,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0013513565063476562
mlp,ag,0.736,0.733,0.733,0.736,0.048,0.05,0.05,0.048,9.04,0.184,0.756,0.652,0.77,0.736,0.841,1.8e-05,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0013513565063476562
xgb,k_center,0.764,0.764,0.764,0.764,0.066,0.067,0.067,0.066,4.641,0.026,0.699,0.52,0.611,0.556,0.845,3e-06,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0012707710266113281
rf,k_center,0.686,0.684,0.684,0.686,0.047,0.049,0.049,0.047,15.934,0.39,0.794,0.691,0.802,0.775,0.878,2.7e-05,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0012707710266113281
svc,k_center,0.629,0.622,0.622,0.629,0.036,0.038,0.038,0.036,7.28,0.01,0.583,0.34,0.365,0.342,0.726,1.3e-05,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0012707710266113281
logreg,k_center,0.629,0.626,0.626,0.629,0.083,0.087,0.087,0.083,6.757,0.007,0.594,0.37,0.411,0.376,0.694,1e-06,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0012707710266113281
mlp,k_center,0.586,0.584,0.584,0.586,0.07,0.072,0.072,0.07,6.31,0.095,0.606,0.391,0.441,0.4,0.675,5e-06,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0012707710266113281
xgb,craig,0.48,0.461,0.497,0.529,0.162,0.173,0.173,0.167,4.23,0.022,0.619,0.493,0.604,0.544,0.688,5e-06,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0015444755554199219
rf,craig,0.511,0.501,0.521,0.529,0.063,0.066,0.068,0.073,12.25,0.263,0.482,0.259,0.263,0.259,0.598,1.7e-05,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0015444755554199219
svc,craig,0.612,0.606,0.629,0.643,0.08,0.092,0.091,0.078,7.193,0.005,0.597,0.532,0.682,0.633,0.645,8e-06,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0015444755554199219
logreg,craig,0.644,0.639,0.659,0.671,0.095,0.097,0.099,0.097,4.164,0.008,0.587,0.483,0.606,0.544,0.628,0.0,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0015444755554199219
mlp,craig,0.556,0.546,0.576,0.6,0.098,0.109,0.106,0.107,6.848,0.038,0.61,0.454,0.544,0.485,0.658,4.9e-05,70,0,1036.4634227752686,0,7.83857208249203e-07,0.0015444755554199219
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.403,0.028,0.19,0.101,0.102,0.101,0.113,2e-06,70,0,1036.4634227752686,0,7.83857208249203e-07,0.002950906753540039
rf,lc,0.993,0.993,0.993,0.993,0.014,0.014,0.014,0.014,14.698,0.325,0.233,0.108,0.096,0.109,0.104,2.3e-05,70,0,1036.4634227752686,0,7.83857208249203e-07,0.002950906753540039
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.464,0.008,0.246,0.185,0.237,0.192,0.15,7e-06,70,0,1036.4634227752686,0,7.83857208249203e-07,0.002950906753540039
logreg,lc,0.993,0.993,0.993,0.993,0.014,0.014,0.014,0.014,5.957,0.006,0.246,0.188,0.242,0.195,0.157,0.0,70,0,1036.4634227752686,0,7.83857208249203e-07,0.002950906753540039
mlp,lc,0.993,0.993,0.993,0.993,0.014,0.014,0.014,0.014,8.922,0.206,0.28,0.217,0.281,0.228,0.183,1.7e-05,70,0,1036.4634227752686,0,7.83857208249203e-07,0.002950906753540039
xgb,random,0.871,0.871,0.871,0.871,0.062,0.062,0.062,0.062,6.846,0.014,0.821,0.762,0.862,0.85,0.896,2e-06,70,1,,,,
rf,random,0.85,0.849,0.849,0.85,0.061,0.062,0.062,0.061,14.515,0.267,0.813,0.734,0.839,0.822,0.879,2.1e-05,70,1,,,,
svc,random,0.793,0.792,0.792,0.793,0.089,0.089,0.089,0.089,5.188,0.011,0.808,0.755,0.859,0.848,0.875,1.5e-05,70,1,,,,
logreg,random,0.786,0.785,0.785,0.786,0.064,0.065,0.065,0.064,4.273,0.006,0.822,0.774,0.871,0.862,0.872,1e-06,70,1,,,,
mlp,random,0.779,0.776,0.776,0.779,0.069,0.073,0.073,0.069,6.029,0.083,0.769,0.658,0.773,0.74,0.833,5e-06,70,1,,,,
xgb,k-means,0.957,0.957,0.957,0.957,0.042,0.042,0.042,0.042,4.395,0.022,0.834,0.806,0.894,0.89,0.905,1.7e-05,70,1,1112.1308336257935,0,7.397056195266915e-07,0.0014910697937011719
rf,k-means,0.893,0.892,0.892,0.893,0.064,0.065,0.065,0.064,16.053,0.306,0.829,0.763,0.861,0.848,0.886,2.1e-05,70,1,1112.1308336257935,0,7.397056195266915e-07,0.0014910697937011719
svc,k-means,0.821,0.82,0.82,0.821,0.068,0.068,0.068,0.068,4.755,0.009,0.779,0.681,0.795,0.767,0.871,8e-06,70,1,1112.1308336257935,0,7.397056195266915e-07,0.0014910697937011719
